Filtering the log data using "subsystem CONTAINS "dev.contextify""
Timestamp               Ty Process[PID:TID]
2025-11-14 22:52:21.374 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript D4272DE7 notifyUI: true (shouldNotifyUI: true)
2025-11-14 22:52:21.374 I  Contextify[90620:1383fb6] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 7DBCE17A notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.374 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript D1E306A1 notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.375 I  Contextify[90620:1383e02] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl active=1/6 queued=0
2025-11-14 22:52:21.375 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl provider: claude.code project: DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:52:21.376 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl (cached mtime: 0.000000, current: 1762907745.148759)
2025-11-14 22:52:21.377 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl: passed
2025-11-14 22:52:21.377 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl
2025-11-14 22:52:21.377 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl
2025-11-14 22:52:21.377 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.378 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.378 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A from checkpoint: 0
2025-11-14 22:52:21.379 E  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=D1E306A1-2DB9-4793-A1D0-E59C7621796A path=/Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl line=3 reason=<private>
2025-11-14 22:52:21.382 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 14, outerLoops=2 for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A, checkpoint: 14
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=D1E306A1-2DB9-4793-A1D0-E59C7621796A entries=4 state=complete
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript D1E306A1-2DB9-4793-A1D0-E59C7621796A: 14 new lines (total: 14) in 6ms (2231/s). ingest_state=complete
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A SHA256: f425f789
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A at path: /Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=D1E306A1-2DB9-4793-A1D0-E59C7621796A path=/Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/a6bdcb48-c7e7-4014-9817-54144d9c089a.jsonl
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.384 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.385 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: D1E306A1-2DB9-4793-A1D0-E59C7621796A
2025-11-14 22:52:21.385 I  Contextify[90620:1383fb1] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-73322053.jsonl active=2/6 queued=0
2025-11-14 22:52:21.385 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-73322053.jsonl provider: claude.code project: DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:52:21.385 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-73322053.jsonl (cached mtime: 0.000000, current: 1762907745.149131)
2025-11-14 22:52:21.386 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-73322053.jsonl: passed
2025-11-14 22:52:21.386 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-73322053.jsonl
2025-11-14 22:52:21.386 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-73322053.jsonl
2025-11-14 22:52:21.386 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.387 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.387 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7 from checkpoint: 0
2025-11-14 22:52:21.388 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.389 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7, checkpoint: 2
2025-11-14 22:52:21.389 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7 entries=0 state=complete
2025-11-14 22:52:21.389 I  Contextify[90620:1383fb1] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7: 2 new lines (total: 2) in 2ms (832/s). ingest_state=complete
2025-11-14 22:52:21.389 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7 SHA256: 74c965fd
2025-11-14 22:52:21.390 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.390 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7 at path: /Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/agent-73322053.jsonl
2025-11-14 22:52:21.390 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7 path=/Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/agent-73322053.jsonl
2025-11-14 22:52:21.390 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.390 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.390 I  Contextify[90620:1383fb1] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 7DBCE17A-66F2-4FFE-816D-B85F5D44D0E7
2025-11-14 22:52:21.390 I  Contextify[90620:1383e02] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] agent-4342ff94.jsonl active=3/6 queued=0
2025-11-14 22:52:21.390 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: agent-4342ff94.jsonl provider: claude.code project: DA6BA274-7206-4FB9-A61B-D57B13416325
2025-11-14 22:52:21.390 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] agent-4342ff94.jsonl (cached mtime: 0.000000, current: 1762907745.149531)
2025-11-14 22:52:21.391 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] agent-4342ff94.jsonl: passed
2025-11-14 22:52:21.391 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ agent-4342ff94.jsonl
2025-11-14 22:52:21.391 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: agent-4342ff94.jsonl
2025-11-14 22:52:21.392 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.392 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.392 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5 from checkpoint: 0
2025-11-14 22:52:21.393 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 2, outerLoops=2 for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.393 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5, checkpoint: 2
2025-11-14 22:52:21.393 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=D4272DE7-486B-441D-96EE-8EB4B6E349C5 entries=0 state=complete
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript D4272DE7-486B-441D-96EE-8EB4B6E349C5: 2 new lines (total: 2) in 1ms (1242/s). ingest_state=complete
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5 SHA256: 1d466f7d
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5 at path: /Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/agent-4342ff94.jsonl
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=D4272DE7-486B-441D-96EE-8EB4B6E349C5 path=/Users/rob/.claude/projects/-Users-rob-code-projects-banagale-com/agent-4342ff94.jsonl
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.394 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: D4272DE7-486B-441D-96EE-8EB4B6E349C5
2025-11-14 22:52:21.395 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [ORCHESTRATOR-NOTIFY] Posting TranscriptUpdated notification for project: DA6BA274-7206-4FB9-A61B-D57B13416325 transcript: D4272DE7
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-ENTRY] processProject started for project: A2C01590-2FF4-4CCF-837C-C49015F8D763
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-TRANSCRIPT] Found 7 transcripts for project A2C01590-2FF4-4CCF-837C-C49015F8D763
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-FILTER] Filtered 7 targets from 7 total transcripts for project A2C01590-2FF4-4CCF-837C-C49015F8D763
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-PROJECT] Processing 5 transcripts for project A2C01590-2FF4-4CCF-837C-C49015F8D763
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb1] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 9AA4AD2A notifyUI: true (shouldNotifyUI: true)
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb6] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 629D0699 notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.395 I  Contextify[90620:1383e02] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 0AA62A12 notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.395 I  Contextify[90620:1383fb5] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 7219C25E notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.395 I  Contextify[90620:1383e42] [dev.contextify:FastPathIngestion] [FAST-PATH-NOTIFY] Transcript 7B95F8D8 notifyUI: false (shouldNotifyUI: true)
2025-11-14 22:52:21.396 I  Contextify[90620:1383e42] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] 3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl active=1/6 queued=0
2025-11-14 22:52:21.396 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: 3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl provider: claude.code project: A2C01590-2FF4-4CCF-837C-C49015F8D763
2025-11-14 22:52:21.397 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] 3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl (cached mtime: 0.000000, current: 1762907744.083513)
2025-11-14 22:52:21.398 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] 3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl: passed
2025-11-14 22:52:21.398 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ 3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl
2025-11-14 22:52:21.398 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: 3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl
2025-11-14 22:52:21.399 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.399 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.399 I  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545 from checkpoint: 0
2025-11-14 22:52:21.411 E  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=7B95F8D8-895B-4227-BC81-E500EEB0C545 path=/Users/rob/.claude/projects/-Users-rob-code-personal-correspondence/3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl line=16 reason=<private>
2025-11-14 22:52:21.433 E  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=7B95F8D8-895B-4227-BC81-E500EEB0C545 path=/Users/rob/.claude/projects/-Users-rob-code-personal-correspondence/3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl exceeding 25 parse errors, suppressing additional logs
2025-11-14 22:52:21.477 I  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [HOOVER-READ-EOF] Reached EOF at line 228, outerLoops=6 for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.500 I  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [HOOVER-UPDATE-ROWS] UPDATE affected 1 rows for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545, checkpoint: 228
2025-11-14 22:52:21.500 I  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [DB-UPDATE] transcript=7B95F8D8-895B-4227-BC81-E500EEB0C545 entries=48 state=complete
2025-11-14 22:52:21.501 I  Contextify[90620:1383e42] [dev.contextify:HooverEngine] [HOOVER-DONE] Hoovered transcript 7B95F8D8-895B-4227-BC81-E500EEB0C545: 228 new lines (total: 228) in 101ms (2241/s). ingest_state=complete
2025-11-14 22:52:21.501 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-DONE] ✅ Hoovered transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545 SHA256: 5e999792
2025-11-14 22:52:21.502 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-START] Starting watcher for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.502 I  Contextify[90620:1383e42] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-START] Request to watch transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545 at path: /Users/rob/.claude/projects/-Users-rob-code-personal-correspondence/3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl
2025-11-14 22:52:21.502 I  Contextify[90620:1383e42] [dev.contextify:TranscriptWatcher] [FSEVENTS-WATCH-START] transcript=7B95F8D8-895B-4227-BC81-E500EEB0C545 path=/Users/rob/.claude/projects/-Users-rob-code-personal-correspondence/3ec5173b-dd3b-4350-bf15-eb17672fa205.jsonl
2025-11-14 22:52:21.502 I  Contextify[90620:1383e42] [dev.contextify:TranscriptWatcher] [WATCHER-WATCH-DONE] ✅ Now watching transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.502 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-WATCH-DONE] ✅ Watcher started for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.502 I  Contextify[90620:1383e42] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-COMPLETE] ✅ Discovery complete for transcript: 7B95F8D8-895B-4227-BC81-E500EEB0C545
2025-11-14 22:52:21.502 I  Contextify[90620:1383e02] [dev.contextify:HooverScheduler] [HOOVER-SCHED-START] e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl active=2/6 queued=0
2025-11-14 22:52:21.502 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-START] Discovering transcript: e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl provider: claude.code project: A2C01590-2FF4-4CCF-837C-C49015F8D763
2025-11-14 22:52:21.503 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-MISS] e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl (cached mtime: 0.000000, current: 1762907744.086754)
2025-11-14 22:52:21.505 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [PREFLIGHT-CACHE-UPDATE] e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl: passed
2025-11-14 22:52:21.505 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-PREFLIGHT-PASS] ✅ e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl
2025-11-14 22:52:21.506 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] Upserting transcript record for: e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl
2025-11-14 22:52:21.506 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-UPSERT] ✅ Transcript upserted with ID: 9AA4AD2A-A4BC-4F59-A5EA-A13A2BA0967C
2025-11-14 22:52:21.507 I  Contextify[90620:1383e02] [dev.contextify:TranscriptOrchestrator] [TRANS-DISC-HOOVER-START] Starting hoover for transcript: 9AA4AD2A-A4BC-4F59-A5EA-A13A2BA0967C
2025-11-14 22:52:21.507 I  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-START] Starting hoover for transcript: 9AA4AD2A-A4BC-4F59-A5EA-A13A2BA0967C from checkpoint: 0
2025-11-14 22:52:21.510 E  Contextify[90620:1383e02] [dev.contextify:HooverEngine] [HOOVER-PARSE-ERROR] transcript=9AA4AD2A-A4BC-4F59-A5EA-A13A2BA0967C path=/Users/rob/.claude/projects/-Users-rob-code-personal-correspondence/e8fdc785-d86e-4998-9dab-1bf6a6dff1ce.jsonl line=14 reason=<private>
